type,simulationRun,relationship,score_type,mean_score,max_score,p95_score,n_above_p99,max_consec_p99,event_p99
fault15,197,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8358127000215202,0.9447704957124264,0.9280251273513759,0,0,0
fault15,197,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.9466698960672685,1.2911259274802698,1.2551561425508941,0,0,0
fault15,197,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.9084182015544581,1.2112978773935736,1.1514210952544837,0,0,0
fault15,197,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.9516955163759856,1.209395403230321,1.1696692716298722,0,0,0
fault15,197,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.793729414092294,2.378451885582129,1.8266745554129076,0,0,0
fault15,197,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.7250665382364404,1.881213532225041,1.3547790011929481,0,0,0
fault15,197,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.5977581103773666,1.7713588112259748,1.2037358254944392,0,0,0
fault15,197,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.5062619336051501,1.7643273770948242,1.3262516310149202,0,0,0
fault15,197,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.7276113741447136,2.0090843126236586,1.639286831201998,0,0,0
fault15,197,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.572412152976409,1.4833385766222393,1.2446302064067258,0,0,0
fault15,197,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.7080580759280485,1.9685882521577418,1.855260072347014,0,0,0
fault15,197,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.7822307310501462,2.146259790115226,1.9137357001088373,0,0,0
fault15,197,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.7570668564957473,2.0270984386439497,1.724792184456248,0,0,0
fault15,198,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8096240441274265,0.9967090220989405,0.9529850530529269,0,0,0
fault15,198,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.7634125519951592,0.9577632881567197,0.9264884839867368,0,0,0
fault15,198,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.785611758807727,1.438002049201753,1.3028485516825308,0,0,0
fault15,198,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8611766938708663,1.0376114769248705,0.9995099038343578,9,5,1
fault15,198,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8626879820592062,1.0342909890754286,1.0035145118933464,11,5,1
fault15,198,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.861911576434973,1.0310671723881515,0.9961654991296047,10,5,1
fault15,198,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.7764102499982599,1.1880462257144306,1.1203805293900502,0,0,0
fault15,198,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7766687208188349,1.267935580573564,1.1962091076264674,0,0,0
fault15,198,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.8173867051226206,1.16924257178437,1.0505789039064863,0,0,0
fault15,198,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.6675883061985745,1.685503712727948,1.381684562214221,0,0,0
fault15,198,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.7310684245628003,1.9089767545599363,1.4929419402566642,0,0,0
fault15,198,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.7034716868266041,2.18242738938734,1.7341583022122282,0,0,0
fault15,198,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,1.0047136547609896,2.6946509335601987,2.089129121961557,2,0,0
fault15,198,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.8156734911912231,2.307336187137815,1.7139302482385288,0,0,0
fault15,198,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.7161287052658808,1.8071290168881031,1.5958891218249183,0,0,0
fault15,198,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.9552327394236113,2.618969619757076,2.318978126531296,2,1,0
fault15,198,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.8278098085461788,2.3525760270852163,1.9549562281715764,0,0,0
fault15,198,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.8642681393069742,2.5140184194977455,1.9777647709564468,1,0,0
fault15,199,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8255824936620987,1.0071527164759921,0.9662749496744749,0,0,0
fault15,199,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8347930850895168,1.1072487841334022,1.0112139602133068,3,3,1
fault15,199,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.8379755234088138,1.3945065153757021,1.252367024442952,0,0,0
fault15,199,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8130893553541072,0.9656346010416164,0.9063555437047766,0,0,0
fault15,199,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8151755542989227,0.9648140308650113,0.9038280554955365,0,0,0
fault15,199,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8135531099919695,0.9503457920446446,0.9021964865561936,0,0,0
fault15,199,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.8915187668481266,1.1713180019357308,1.1280012417329477,0,0,0
fault15,199,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.8694306351231714,1.226582447089906,1.1184826778331372,0,0,0
fault15,199,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.8863331325824501,1.181941282624654,1.10917864544673,0,0,0
fault15,199,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.7529128758059098,2.8511023391196426,2.040709923753154,1,0,0
fault15,199,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.8488272161106255,2.478674493296538,2.1189591252085354,1,1,0
fault15,199,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.6328951508633682,2.4876800682767306,1.914865717599179,1,1,0
fault15,199,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.9086231029300021,3.334786371908263,2.94709361480557,9,9,1
fault15,199,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.7336213947076534,1.7261237040472652,1.3976217846709027,0,0,0
fault15,199,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.9338662216329682,2.3834831228327875,1.9108173548115386,0,0,0
fault15,199,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.7145480328771293,2.5474658602059637,1.9822965490561575,1,1,0
fault15,199,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.766330208726012,2.144094673252366,1.9579869679029303,0,0,0
fault15,199,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.9134790859001617,2.0795411015444274,1.5870951600735645,0,0,0
fault15,200,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8395396510111087,0.9804967221504025,0.9554732092982541,0,0,0
fault15,200,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8738300085413251,1.1397502084471292,1.0343317296129813,4,3,1
fault15,200,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.8075895484318227,1.3642912852508176,1.3110677320810245,0,0,0
fault15,200,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7933991433492292,0.9951582294957985,0.94024458697394,1,1,0
fault15,200,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7909187875055096,0.9889139683633374,0.938785733436867,1,1,0
fault15,200,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7910359941853092,0.9875682034974996,0.9331012874513531,1,1,0
fault15,200,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.8797091643382536,1.3397287081625284,1.222384118608704,0,0,0
fault15,200,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.8548645446790478,1.2903093282124682,1.2069996230988478,0,0,0
fault15,200,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.8631238706109842,1.1069863711685124,1.0454702004718193,0,0,0
fault15,200,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.957370550493104,1.970698398864384,1.6411308360620986,0,0,0
fault15,200,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.6875736372019378,2.330164202982098,1.708854254773856,0,0,0
fault15,200,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.6544131186527217,1.8436617810060438,1.6614052929632972,0,0,0
fault15,200,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,1.3837215076319216,3.000457372317308,2.6739214238092615,7,7,1
fault15,200,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.6383328348955671,1.7341176016355382,1.422429657780682,0,0,0
fault15,200,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.6383901687608193,2.18961154656807,1.530527304105101,0,0,0
fault15,200,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,1.1196072911247605,2.6595678338773716,2.433467259568273,3,0,0
fault15,200,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.9298044817319139,2.501091937742035,2.068647574594011,0,0,0
fault15,200,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.5405016718675952,1.8530842492531594,1.346511095388184,0,0,0
fault15,201,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8099815798167892,0.9969788144713527,0.9703156258785409,0,0,0
fault15,201,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8415975957978516,0.9824927339941426,0.9622315500061149,0,0,0
fault15,201,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.8782652232159993,1.536327207533464,1.3010642202352445,0,0,0
fault15,201,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.777197709766849,0.9096753098666126,0.8874030909738618,0,0,0
fault15,201,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7736196156275947,0.9142572897682101,0.8745829263916142,0,0,0
fault15,201,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7749342538968726,0.927344920480364,0.8951709477203084,0,0,0
fault15,201,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.8642247790941145,1.278436393693294,1.1480040254788506,0,0,0
fault15,201,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.8715770428200226,1.32500830559279,1.1499549463383465,0,0,0
fault15,201,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.9247674672408757,1.2450702122357216,1.1651596535148234,0,0,0
fault15,201,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.6293861203144203,1.7046847499778568,1.4949253821116386,0,0,0
fault15,201,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.8832983515609825,2.8512488048812883,2.0219987438659466,3,3,1
fault15,201,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.781675817757493,2.1893909962469285,1.8195889605899163,0,0,0
fault15,201,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.8674598350486403,2.8943888917752103,2.3924271266022323,4,1,0
fault15,201,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.8636624586450649,2.5378233944798634,2.230257888020871,1,1,0
fault15,201,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,1.257107795268089,2.964437069688149,2.393064266555558,2,2,0
fault15,201,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.7291431345827591,2.1369686780350947,1.7400491635416842,0,0,0
fault15,201,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.7973061438626897,1.9632653312684865,1.5779654194154102,0,0,0
fault15,201,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.6341939943557253,1.9413240040496467,1.6368134313280482,0,0,0
fault15,202,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.7972113028886213,0.9163655902470388,0.8924829433574468,0,0,0
fault15,202,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8050949188174479,0.9422320638629507,0.906208104920647,0,0,0
fault15,202,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,1.013485451977768,1.8187508045739595,1.707134981050655,4,4,1
fault15,202,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.809371664692547,0.9728876831745096,0.9332253140502433,0,0,0
fault15,202,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8090486117240684,0.9752324008345974,0.9360296192818196,0,0,0
fault15,202,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8118775858589341,0.9697358421446611,0.9452691884298129,0,0,0
fault15,202,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.9540177918542923,1.3920291323318792,1.3296651898144642,0,0,0
fault15,202,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.9195866932164489,1.482260056454618,1.3486021645589508,2,2,0
fault15,202,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.9594681854430308,1.4626877327436305,1.3869304568192882,7,5,1
fault15,202,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,1.1901214205911064,3.400366471819963,2.74226987620483,7,4,1
fault15,202,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.8647851507177177,1.9777624274215426,1.6846415252421592,0,0,0
fault15,202,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.8088294415669406,2.6516904181688132,1.771118184197399,1,1,0
fault15,202,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.5951111389021572,1.8002609378309902,1.5168898052524105,0,0,0
fault15,202,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.5544618722431837,1.653802655190398,1.384187111035122,0,0,0
fault15,202,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.7927827728851227,1.9898105937443562,1.7797517047268263,0,0,0
fault15,202,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.7380518990525617,2.3629378837382315,1.753613277291205,0,0,0
fault15,202,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.7969580734747548,2.979022932356574,2.275526026913303,2,2,0
fault15,202,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.9684061661827592,2.622760388140828,2.5209267126839454,8,4,1
fault15,203,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.7945455923392596,0.9454369318122439,0.9104052114917784,0,0,0
fault15,203,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8204874235220291,0.9682125648749361,0.9389998847222133,0,0,0
fault15,203,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.8780666000401404,1.3681156670118944,1.2516598425512255,0,0,0
fault15,203,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7962436993307531,0.8927537488337249,0.874232257280857,0,0,0
fault15,203,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7958349909808675,0.884375276961514,0.8733247325832143,0,0,0
fault15,203,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8010150258960897,0.9046465327324515,0.8887838612303881,0,0,0
fault15,203,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.8762986822993423,1.243792395971726,1.083166693746778,0,0,0
fault15,203,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.875168232605768,1.2345665819887117,1.139249600539771,0,0,0
fault15,203,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.8299750790659359,1.0859099378520651,0.9662447542939389,0,0,0
fault15,203,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.4479565252262929,1.4233367960444963,1.1284332459248985,0,0,0
fault15,203,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.721674314678641,1.5517269509128209,1.4429789013825283,0,0,0
fault15,203,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.7479858952418155,2.084389984486511,1.6063896815451264,0,0,0
fault15,203,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.8014536674755482,1.9754355828337253,1.7099394159009569,0,0,0
fault15,203,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,1.0123705803175167,3.167031781755828,2.344595054058071,2,2,0
fault15,203,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.7293106575131053,1.911098638809102,1.451520500594487,0,0,0
fault15,203,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.907623716631285,1.9608767231945774,1.8025670406753647,0,0,0
fault15,203,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.6698897075872244,2.1882447266268965,1.581286565450745,0,0,0
fault15,203,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.6443516243162696,1.8748235291333821,1.4082102140001274,0,0,0
fault15,204,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8726638368203755,1.1283406333684582,1.0842254913468594,24,8,1
fault15,204,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8500265763793572,1.2415542760196248,1.1753947463048906,12,12,1
fault15,204,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,1.1341423910049513,2.6378155423714533,2.388159766649979,13,13,1
fault15,204,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8433458356270641,0.9905186773657141,0.9566485785707743,1,0,0
fault15,204,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.839481194715095,0.986622415059686,0.9552268819559144,1,0,0
fault15,204,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8452699472275104,0.9827925359893068,0.964505759667465,0,0,0
fault15,204,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,1.068490724379718,2.188446878878201,1.9973024712933207,13,13,1
fault15,204,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,1.0799999245857537,2.196218820823036,2.0161390461043105,15,15,1
fault15,204,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,1.0300406341427761,1.8937275917207295,1.7095623476488997,14,14,1
fault15,204,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.9298850492344365,2.798014040387945,2.3555960274623544,2,2,0
fault15,204,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.7687799865464701,1.9210514136970513,1.873574193358614,0,0,0
fault15,204,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,1.0282012950013446,2.5662106280902726,2.2264389282521377,1,1,0
fault15,204,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.7538491245445418,1.966422196673928,1.8228206088966867,0,0,0
fault15,204,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.6924403885821392,2.816946291132476,1.9861301650130085,1,1,0
fault15,204,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.8382709851823883,2.4941426190536733,1.9056726039474357,0,0,0
fault15,204,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.8347100522505747,1.9478809571642859,1.6849647115866357,0,0,0
fault15,204,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.7513897415149047,1.745711274634246,1.5368681289742518,0,0,0
fault15,204,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.754064342446788,2.146480011805618,1.6347780726646055,0,0,0
fault15,205,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8182132300123282,0.991735287467742,0.9437600157848277,0,0,0
fault15,205,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8473743545002205,1.0463685061699532,0.9783904533666951,1,1,0
fault15,205,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.4519512234725846,0.7196993447108689,0.6455555306062659,0,0,0
fault15,205,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8016857746389014,0.9401071575409802,0.9225987536450466,0,0,0
fault15,205,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.804394480004499,0.9449317307654292,0.9231557105329106,0,0,0
fault15,205,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.7994593602699119,0.9438373810617731,0.9227538270207273,0,0,0
fault15,205,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.6039809994780103,0.7826657012031888,0.7370066208296343,0,0,0
fault15,205,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.6042835884012467,0.7742261341238305,0.7413652954029042,0,0,0
fault15,205,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.6942809238858363,0.9374344909945005,0.8859738487977421,0,0,0
fault15,205,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.8670323729748162,2.306972832171532,2.0740442249614173,0,0,0
fault15,205,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,1.4087793134946962,2.688332584217339,2.44091326954528,8,3,1
fault15,205,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.9399233987868798,2.0698243128438185,1.8560404651496063,0,0,0
fault15,205,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,1.0570049120082257,2.2728044302908925,1.88071903343644,0,0,0
fault15,205,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,0.7637334239959405,1.8597173520555585,1.605495788818451,0,0,0
fault15,205,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.7300657793694356,1.8693242064175437,1.5889310449984682,0,0,0
fault15,205,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,1.0842295841143885,3.356143790613355,2.607795711342634,6,4,1
fault15,205,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,0.6741762360639321,2.141025785946312,1.7697664119369998,0,0,0
fault15,205,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.6864230154980535,1.8958302835886123,1.6625023460315311,0,0,0
fault15,206,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8021744383673142,0.9430601170141863,0.9250463570228976,0,0,0
fault15,206,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.7898352819319907,0.9416946308847051,0.9006413943291078,0,0,0
fault15,206,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.6664523377543966,1.1240178760863093,1.0085225249396983,0,0,0
fault15,206,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8099999430287945,0.9237616299479096,0.8907495418520388,0,0,0
fault15,206,act_A_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8119537504706643,0.9214275790962075,0.8914783130450172,0,0,0
fault15,206,act_D_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8106392331400705,0.9185089061849773,0.8995903193682093,0,0,0
fault15,206,act_Condenser_Cooling_Water_Flow->Separator_Temperature,actuator_process_residual,0.7715792022971161,1.0082216491538165,0.9439709222126372,0,0,0
fault15,206,act_Condenser_Cooling_Water_Outlet_Temperature->Separator_Temperature,actuator_process_residual,0.7429535885082976,0.9342191759057671,0.9171187695256078,0,0,0
fault15,206,act_Separator_Temperature->Separator_Pressure,actuator_process_residual,0.8121320386312004,1.0099708090221131,0.9858378295550652,0,0,0
fault15,206,pair_Reactor_Feed_Rate_vs_Reactor_Temperature,pair_correlation_deviation,0.6323016252507192,1.889834978477758,1.5714385878955117,0,0,0
fault15,206,pair_Separator_Temperature_vs_Separator_Pressure,pair_correlation_deviation,0.4960258814774141,1.904169099746327,1.5106537178447448,0,0,0
fault15,206,pair_Reactor_Temperature_vs_Reactor_Pressure,pair_correlation_deviation,0.7795373129931146,2.354347339952693,1.7278493483938735,0,0,0
fault15,206,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag5,lagged_correlation_deviation,0.9332857331803448,2.8817675656000636,1.9607595027380358,1,0,0
fault15,206,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag5,lagged_correlation_deviation,1.069015496922783,2.6432982024256075,2.1705714425007736,2,2,0
fault15,206,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag5,lagged_correlation_deviation,0.5923472041754062,1.74213405575183,1.2539780756723595,0,0,0
fault15,206,lag_Reactor_Cooling_Water_Flow->Reactor_Temperature_lag10,lagged_correlation_deviation,0.6117545166487587,1.8586779655531644,1.3778492477946296,0,0,0
fault15,206,lag_A_C_Feed_Flow->Reactor_Feed_Rate_lag10,lagged_correlation_deviation,1.1874209501396067,2.594012897757905,2.349449529413149,2,1,0
fault15,206,lag_Condenser_Cooling_Water_Flow->Separator_Temperature_lag10,lagged_correlation_deviation,0.6814129825851246,2.110686000847433,1.7671608416382603,0,0,0
fault15,207,act_Reactor_Cooling_Water_Flow->Reactor_Temperature,actuator_process_residual,0.8319573382094216,0.9832370625819666,0.9245837312195401,0,0,0
fault15,207,act_Reactor_Cooling_Water_Outlet_Temperature->Reactor_Temperature,actuator_process_residual,0.8214899276400022,0.9748809058924911,0.9328995259802488,0,0,0
fault15,207,act_Reactor_Temperature->Reactor_Pressure,actuator_process_residual,0.7989701376791932,1.540692599607384,1.3259956041097805,0,0,0
fault15,207,act_A_C_Feed_Flow->Reactor_Feed_Rate,actuator_process_residual,0.8009964694784116,0.9706106717707114,0.9212828936972409,0,0,0
